Year,Month,Tier,Name,Author name,Deck link,Deck list
2015,7,1,Abzan Midrange,Bruce Edelman,https://www.mtgtop8.com/event?e=10112&d=258231&f=ST,"3 Elspeth, Sun's Champion
1 Ultimate Price
3 Languish
4 Thoughtseize
4 Hero's Downfall
4 Abzan Charm
2 Tasigur, the Golden Fang
2 Den Protector
3 Nissa, Vastwood Seer
4 Siege Rhino
4 Courser of Kruphix
1 Plains
1 Urborg, Tomb of Yawgmoth
2 Caves of Koilos
2 Llanowar Wastes
4 Sandsteppe Citadel
4 Temple of Malady
4 Forest
4 Windswept Heath
4 Temple of Silence
Sideboard
1 Duress
1 Ugin, the Spirit Dragon
1 Sorin, Solemn Visitor
1 Nissa, Worldwaker
1 Utter End
2 Dromoka's Command
2 Ultimate Price
1 Crux of Fate
2 Arashin Cleric
3 Fleecemane Lion
"
2015,7,2,Red Deck Wins,Shige09,https://www.mtgtop8.com/event?e=10112&d=258233&f=ST,"21 Mountain
4 Foundry Street Denizen
4 Monastery Swiftspear
3 Lightning Berserker
2 Zurgo Bellstriker
2 Mardu Scout
2 Goblin Rabblemaster
2 Goblin Heelcutter
4 Wild Slash
4 Stoke the Flames
4 Lightning Strike
4 Dragon Fodder
3 Hordeling Outburst
1 Hall of Triumph
Sideboard
1 Goblin Rabblemaster
4 Arc Lightning
2 Impact Tremors
1 Outpost Siege
4 Roast
3 Searing Blood
"
2015,7,2,Devotion to Green,Ross Merriam,https://www.mtgtop8.com/event?e=10112&d=258232&f=ST,"10 Forest
4 Temple of Abandon
4 Wooded Foothills
4 Nykthos, Shrine to Nyx
1 Mountain
1 Rugged Highlands
4 Polukranos, World Eater
4 Courser of Kruphix
4 Whisperwood Elemental
4 Sylvan Caryatid
4 Rattleclaw Mystic
4 Elvish Mystic
3 Dragonlord Atarka
3 Genesis Hydra
2 Nissa, Vastwood Seer
1 Hornet Queen
3 Xenagos, the Reveler
Sideboard
2 Roast
1 Ugin, the Spirit Dragon
2 Nissa, Worldwaker
2 Plummet
3 Nylea's Disciple
2 Gaea's Revenge
1 Arbor Colossus
2 Seismic Rupture
"
2015,7,3,Mardu Aggro,Matthew Check,https://www.mtgtop8.com/event?e=10112&d=258234&f=ST,"4 Temple of Triumph
4 Bloodstained Mire
4 Nomad Outpost
3 Mountain
3 Caves of Koilos
3 Battlefield Forge
2 Haven of the Spirit Dragon
2 Temple of Silence
1 Swamp
4 Soulfire Grand Master
4 Goblin Rabblemaster
4 Stormbreath Dragon
4 Thunderbreak Regent
2 Seeker of the Way
2 Kolaghan, the Storm's Fury
4 Crackling Doom
4 Draconic Roar
3 Thoughtseize
1 Kolaghan's Command
1 Murderous Cut
1 Ultimate Price
Sideboard
1 Thoughtseize
1 Crux of Fate
3 Anger of the Gods
1 Elspeth, Sun's Champion
2 Brimaz, King of Oreskos
3 Foul-Tongue Invocation
3 Outpost Siege
1 Duress
"
2015,7,3,Esper Dragons,DougieP,https://www.mtgtop8.com/event?e=10112&d=258235&f=ST,"4 Dismal Backwater
4 Temple of Enlightenment
4 Temple of Deceit
4 Polluted Delta
3 Island
2 Caves of Koilos
2 Swamp
2 Haven of the Spirit Dragon
1 Urborg, Tomb of Yawgmoth
1 Flooded Strand
4 Dragonlord Ojutai
1 Dragonlord Silumgar
4 Hero's Downfall
4 Silumgar's Scorn
4 Dig Through Time
3 Thoughtseize
3 Bile Blight
2 Foul-Tongue Invocation
2 Dissolve
2 Crux of Fate
2 Anticipate
1 Ashiok, Nightmare Weaver
1 Ugin, the Spirit Dragon
Sideboard
1 Dragonlord Silumgar
1 Thoughtseize
1 Foul-Tongue Invocation
2 Ashiok, Nightmare Weaver
2 Dragonlord's Prerogative
2 Tasigur, the Golden Fang
3 Ultimate Price
3 Drown in Sorrow
"
2015,6,1,Abzan Megamorph,Joshua Ravitz,https://www.mtgtop8.com/event?e=9922&d=257254&f=ST,"4 Sandsteppe Citadel
4 Temple of Malady
4 Windswept Heath
4 Llanowar Wastes
3 Temple of Silence
2 Plains
2 Forest
1 Urborg, Tomb of Yawgmoth
4 Courser of Kruphix
4 Siege Rhino
4 Deathmist Raptor
4 Den Protector
4 Satyr Wayfinder
1 Tasigur, the Golden Fang
4 Thoughtseize
4 Abzan Charm
2 Crux of Fate
2 Hero's Downfall
3 Elspeth, Sun's Champion
Sideboard
3 Arashin Cleric
1 Murderous Cut
2 Ultimate Price
2 Dromoka's Command
2 Nissa, Worldwaker
3 Drown in Sorrow
1 Duress
1 Sorin, Solemn Visitor
"
2015,6,2,Gruul Deck Wins,Nathan Adrian,https://www.mtgtop8.com/event?e=9922&d=257255&f=ST,"10 Mountain
4 Mana Confluence
4 Wooded Foothills
1 Temple of Abandon
1 Forest
4 Foundry Street Denizen
4 Monastery Swiftspear
3 Zurgo Bellstriker
2 Goblin Rabblemaster
1 Lightning Berserker
4 Dragon Fodder
4 Hordeling Outburst
4 Atarka's Command
4 Lightning Strike
4 Stoke the Flames
4 Wild Slash
1 Become Immense
1 Searing Blood
Sideboard
2 Goblin Rabblemaster
1 Goblin Heelcutter
4 Eidolon of the Great Revel
1 Destructive Revelry
1 Hall of Triumph
4 Roast
2 Arc Lightning
"
2015,6,2,Esper Control,Andrew Hakenewerth,https://www.mtgtop8.com/event?e=9922&d=257256&f=ST,"4 Temple of Enlightenment
4 Polluted Delta
4 Temple of Deceit
4 Dismal Backwater
3 Island
2 Haven of the Spirit Dragon
2 Caves of Koilos
2 Swamp
1 Flooded Strand
1 Urborg, Tomb of Yawgmoth
4 Dragonlord Ojutai
2 Dragonlord Silumgar
4 Silumgar's Scorn
4 Dig Through Time
3 Hero's Downfall
3 Thoughtseize
3 Bile Blight
3 Foul-Tongue Invocation
2 Crux of Fate
2 Anticipate
2 Dissolve
1 Ugin, the Spirit Dragon
Sideboard
1 Thoughtseize
1 Bile Blight
2 Ashiok, Nightmare Weaver
2 Tasigur, the Golden Fang
1 Negate
2 Dragonlord's Prerogative
2 Ultimate Price
1 Perilous Vault
3 Drown in Sorrow
"
2015,6,3,Selesnya Megamorph,PeteDMTG,https://www.mtgtop8.com/event?e=9922&d=257258&f=ST,"7 Forest
5 Plains
4 Temple of Plenty
4 Windswept Heath
2 Flooded Strand
2 Mana Confluence
4 Fleecemane Lion
4 Elvish Mystic
4 Den Protector
4 Deathmist Raptor
4 Courser of Kruphix
3 Brimaz, King of Oreskos
2 Hidden Dragonslayer
2 Whisperwood Elemental
1 Warden of the First Tree
4 Dromoka's Command
3 Collected Company
1 Mastery of the Unseen
Sideboard
1 Mastery of the Unseen
1 Valorous Stance
2 Plummet
1 Hornet Nest
2 Glare of Heresy
3 Boon Satyr
4 Arashin Cleric
1 Windstorm
"
2015,6,3,Devotion to Gruul,Chris VanMeter,https://www.mtgtop8.com/event?e=9922&d=257257&f=ST,"10 Forest
4 Temple of Abandon
4 Nykthos, Shrine to Nyx
4 Wooded Foothills
1 Rugged Highlands
1 Mountain
4 Courser of Kruphix
4 Sylvan Caryatid
4 Rattleclaw Mystic
4 Elvish Mystic
4 Whisperwood Elemental
3 Deathmist Raptor
3 Genesis Hydra
3 Polukranos, World Eater
3 Dragonlord Atarka
2 Hornet Queen
2 Xenagos, the Reveler
Sideboard
1 Xenagos, the Reveler
3 Nylea's Disciple
2 Arbor Colossus
1 Den Protector
2 Hornet Nest
2 Plummet
2 Nissa, Worldwaker
1 Ugin, the Spirit Dragon
1 Arc Lightning
"
2015,6,3,Mardu Aggro,Fadi Hrimiz,https://www.mtgtop8.com/event?e=9922&d=257259&f=ST,"4 Nomad Outpost
4 Bloodstained Mire
4 Battlefield Forge
3 Mountain
2 Temple of Silence
2 Haven of the Spirit Dragon
2 Caves of Koilos
1 Temple of Malice
1 Temple of Triumph
1 Swamp
1 Urborg, Tomb of Yawgmoth
4 Soulfire Grand Master
4 Stormbreath Dragon
4 Thunderbreak Regent
3 Goblin Rabblemaster
2 Kolaghan, the Storm's Fury
1 Hidden Dragonslayer
4 Thoughtseize
4 Crackling Doom
4 Draconic Roar
2 Hero's Downfall
1 Kolaghan's Command
1 Read the Bones
1 Outpost Siege
Sideboard
1 Murderous Cut
2 Dragonlord Kolaghan
1 Arashin Cleric
1 Ultimate Price
2 Duress
1 Crater's Claws
2 Crux of Fate
4 Anger of the Gods
1 Silence the Believers
"
2015,5,1,Abzan Midrange,Brad Nelson,https://www.mtgtop8.com/event?e=9740&d=256052&f=ST,"4 Windswept Heath
4 Sandsteppe Citadel
3 Temple of Malady
3 Temple of Silence
3 Caves of Koilos
3 Llanowar Wastes
2 Forest
2 Plains
1 Mana Confluence
1 Urborg, Tomb of Yawgmoth
4 Siege Rhino
4 Anafenza, the Foremost
4 Fleecemane Lion
4 Rakshasa Deathdealer
2 Wingmate Roc
2 Warden of the First Tree
4 Abzan Charm
3 Dromoka's Command
3 Thoughtseize
2 Hero's Downfall
2 Sorin, Solemn Visitor
Sideboard
1 Thoughtseize
3 Self-Inflicted Wound
2 Duress
3 Ultimate Price
3 Drown in Sorrow
3 Den Protector
"
2015,5,2,Gruul Deck Wins,Ben Gusenburger,https://www.mtgtop8.com/event?e=9740&d=256053&f=ST,"10 Mountain
4 Mana Confluence
4 Wooded Foothills
1 Temple of Abandon
1 Forest
4 Monastery Swiftspear
4 Foundry Street Denizen
3 Zurgo Bellstriker
2 Lightning Berserker
2 Goblin Rabblemaster
4 Hordeling Outburst
4 Wild Slash
4 Lightning Strike
4 Stoke the Flames
4 Atarka's Command
4 Dragon Fodder
1 Become Immense
Sideboard
2 Goblin Rabblemaster
1 Goblin Heelcutter
4 Eidolon of the Great Revel
1 Rending Volley
1 Destructive Revelry
1 Scouring Sands
1 Harness by Force
4 Roast
"
2015,5,2,Esper Control,Paulo Vitor Damo da Rosa,https://www.mtgtop8.com/event?e=9740&d=256054&f=ST,"4 Dismal Backwater
4 Polluted Delta
4 Temple of Deceit
4 Temple of Enlightenment
3 Island
2 Caves of Koilos
2 Haven of the Spirit Dragon
2 Swamp
1 Urborg, Tomb of Yawgmoth
1 Flooded Strand
4 Dragonlord Ojutai
1 Silumgar, the Drifting Death
1 Dragonlord Silumgar
4 Silumgar's Scorn
4 Dig Through Time
3 Foul-Tongue Invocation
3 Bile Blight
3 Hero's Downfall
3 Thoughtseize
2 Crux of Fate
2 Anticipate
2 Dissolve
1 Ashiok, Nightmare Weaver
Sideboard
1 Dragonlord Silumgar
1 Bile Blight
1 Thoughtseize
2 Ashiok, Nightmare Weaver
1 Stratus Dancer
2 Dragonlord's Prerogative
2 Ultimate Price
2 Tasigur, the Golden Fang
3 Drown in Sorrow
"
2015,5,3,Selesnya Aggro,Forduc,https://www.mtgtop8.com/event?e=9740&d=256055&f=ST,"2 Aspect of Hydra
2 Valorous Stance
3 Dromoka's Command
4 Collected Company
2 Surrak, the Hunt Caller
4 Avatar of the Resolute
4 Reverent Hunter
4 Fleecemane Lion
4 Elvish Mystic
4 Den Protector
4 Boon Satyr
2 Plains
2 Nykthos, Shrine to Nyx
3 Evolving Wilds
4 Windswept Heath
4 Temple of Plenty
8 Forest
Sideboard
2 Windstorm
1 Reclamation Sage
1 Nylea's Disciple
2 Mardu Woe-Reaper
1 Gods Willing
1 Become Immense
2 Archetype of Courage
3 Arashin Cleric
1 Dromoka's Command
1 Surrak, the Hunt Caller
"
2015,5,3,Bant Megamorph,Tobias Pettersson,https://www.mtgtop8.com/event?e=9740&d=256056&f=ST,"4 Forest
4 Temple of Plenty
4 Windswept Heath
3 Flooded Strand
3 Yavimaya Coast
2 Plains
2 Mana Confluence
1 Island
1 Temple of Mystery
4 Fleecemane Lion
4 Elvish Mystic
4 Deathmist Raptor
4 Sylvan Caryatid
3 Courser of Kruphix
2 Dragonlord Ojutai
2 Whisperwood Elemental
2 Surrak, the Hunt Caller
1 Polukranos, World Eater
1 Hidden Dragonslayer
1 Den Protector
3 Valorous Stance
3 Dromoka's Command
2 Mastery of the Unseen
Sideboard
2 Negate
3 Disdainful Stroke
2 Encase in Ice
2 Stratus Dancer
1 Profaner of the Dead
2 Hornet Nest
2 Arbor Colossus
1 Glare of Heresy
"
2015,5,3,Devotion to Selesnya,Mazuku94,https://www.mtgtop8.com/event?e=9740&d=256057&f=ST,"9 Forest
4 Nykthos, Shrine to Nyx
4 Temple of Plenty
4 Windswept Heath
2 Plains
1 Blossoming Sands
4 Voyaging Satyr
4 Sylvan Caryatid
4 Polukranos, World Eater
4 Elvish Mystic
4 Courser of Kruphix
4 Whisperwood Elemental
3 Genesis Hydra
2 Dragonlord Dromoka
1 Den Protector
4 Mastery of the Unseen
2 Ugin, the Spirit Dragon
Sideboard
3 Den Protector
2 Ajani, Mentor of Heroes
2 Arbor Colossus
4 Fleecemane Lion
1 Nissa, Worldwaker
3 Nylea's Disciple
"
2015,4,1,Esper Dragon,Guillaume Wafo-Tapa,https://www.mtgtop8.com/event?e=9554&d=254906&f=ST,"2 Haven of the Spirit Dragon
3 Swamp
3 Island
4 Temple of Enlightenment
4 Temple of Deceit
4 Polluted Delta
4 Dismal Backwater
1 Urborg, Tomb of Yawgmoth
1 Flooded Strand
2 Silumgar, the Drifting Death
2 Dragonlord Ojutai
4 Anticipate
4 Silumgar's Scorn
4 Dissolve
4 Hero's Downfall
4 Dig Through Time
3 Crux of Fate
2 Jace's Ingenuity
2 Ultimate Price
1 Thoughtseize
1 Foul-Tongue Invocation
1 Ugin, the Spirit Dragon
Sideboard
2 Thoughtseize
2 Foul-Tongue Invocation
2 Tasigur, the Golden Fang
2 Dragonlord Silumgar
3 Drown in Sorrow
1 Bile Blight
1 Negate
2 Dragonlord's Prerogative
"
2015,4,1,Abzan Midrange,Kenji Tsumura,https://www.mtgtop8.com/event?e=9554&d=254905&f=ST,"1 Sorin, Solemn Visitor
3 Elspeth, Sun's Champion
1 Dromoka's Command
1 Ultimate Price
2 Bile Blight
4 Hero's Downfall
4 Abzan Charm
4 Thoughtseize
2 Tasigur, the Golden Fang
4 Siege Rhino
4 Courser of Kruphix
4 Fleecemane Lion
1 Urborg, Tomb of Yawgmoth
2 Forest
2 Plains
2 Caves of Koilos
3 Llanowar Wastes
4 Temple of Malady
4 Temple of Silence
4 Windswept Heath
4 Sandsteppe Citadel
Sideboard
2 Read the Bones
1 Nissa, Worldwaker
2 End Hostilities
3 Duress
1 Ugin, the Spirit Dragon
4 Drown in Sorrow
1 Sorin, Solemn Visitor
1 Dromoka's Command
"
2015,4,2,Gruul Deck Wins,Martin Dang,https://www.mtgtop8.com/event?e=9554&d=254909&f=ST,"1 Become Immense
4 Dragon Fodder
4 Hordeling Outburst
4 Atarka's Command
4 Lightning Strike
4 Stoke the Flames
4 Wild Slash
1 Frenzied Goblin
1 Lightning Berserker
2 Goblin Rabblemaster
3 Zurgo Bellstriker
4 Monastery Swiftspear
4 Foundry Street Denizen
1 Temple of Abandon
1 Forest
4 Wooded Foothills
4 Mana Confluence
10 Mountain
Sideboard
1 Scouring Sands
4 Roast
1 Goblin Heelcutter
1 Destructive Revelry
2 Hall of Triumph
4 Eidolon of the Great Revel
2 Goblin Rabblemaster
"
2015,4,3,Sultai Whip,Willy Edel,https://www.mtgtop8.com/event?e=9554&d=254911&f=ST,"2 Whip of Erebos
1 Ultimate Price
2 Thoughtseize
3 Hero's Downfall
3 Murderous Cut
1 Dragonlord Atarka
1 Sidisi, Undead Vizier
1 Rattleclaw Mystic
2 Hornet Queen
2 Deathmist Raptor
3 Den Protector
4 Sylvan Caryatid
4 Satyr Wayfinder
4 Courser of Kruphix
4 Sidisi, Brood Tyrant
1 Yavimaya Coast
1 Mana Confluence
1 Polluted Delta
1 Urborg, Tomb of Yawgmoth
1 Frontier Bivouac
1 Island
2 Swamp
3 Temple of Malady
4 Forest
4 Opulent Palace
4 Llanowar Wastes
Sideboard
2 Ashiok, Nightmare Weaver
1 Soul of Innistrad
2 Crux of Fate
2 Bile Blight
1 Profaner of the Dead
1 Nylea's Disciple
1 Thoughtseize
1 Dragonlord Atarka
1 Reclamation Sage
3 Disdainful Stroke
"
2015,4,3,Jeskai Tokens,Bartłomie Lewandowski,https://www.mtgtop8.com/event?e=9554&d=254907&f=ST,"4 Mystic Monastery
4 Temple of Triumph
4 Flooded Strand
3 Battlefield Forge
3 Shivan Reef
2 Mountain
2 Island
1 Temple of Epiphany
1 Plains
4 Seeker of the Way
1 Mantis Rider
4 Hordeling Outburst
4 Treasure Cruise
4 Stoke the Flames
4 Wild Slash
3 Raise the Alarm
2 Lightning Strike
2 Valorous Stance
2 Secure the Wastes
1 Dragon Fodder
4 Jeskai Ascendancy
1 Sarkhan, the Dragonspeaker
Sideboard
2 Ojutai Exemplars
1 Glare of Heresy
4 Disdainful Stroke
2 Negate
2 End Hostilities
2 Seismic Rupture
2 Elspeth, Sun's Champion
"
2015,4,3,Devotion to Selesnya,Joey Manner,https://www.mtgtop8.com/event?e=9554&d=254910&f=ST,"4 Mastery of the Unseen
2 Dromoka's Command
1 Temur Sabertooth
2 Arbor Colossus
2 Deathmist Raptor
3 Genesis Hydra
3 Voyaging Satyr
4 Polukranos, World Eater
4 Sylvan Caryatid
4 Whisperwood Elemental
4 Courser of Kruphix
4 Elvish Mystic
1 Mountain
2 Plains
4 Nykthos, Shrine to Nyx
4 Forest
4 Windswept Heath
4 Wooded Foothills
4 Temple of Plenty
Sideboard
4 Fleecemane Lion
2 Nissa, Worldwaker
3 Nylea's Disciple
3 Xenagos, the Reveler
1 Dromoka's Command
2 Arbor Colossus
"
2015,4,3,Gruul Dragons,Jason Chung,https://www.mtgtop8.com/event?e=9554&d=254908&f=ST,"6 Forest
5 Mountain
4 Temple of Abandon
4 Wooded Foothills
2 Mana Confluence
1 Rugged Highlands
1 Haven of the Spirit Dragon
4 Elvish Mystic
4 Boon Satyr
4 Thunderbreak Regent
4 Stormbreath Dragon
4 Rattleclaw Mystic
4 Goblin Rabblemaster
3 Surrak, the Hunt Caller
3 Heir of the Wilds
4 Crater's Claws
2 Draconic Roar
1 Roast
Sideboard
1 Roast
3 Xenagos, the Reveler
3 Hornet Nest
2 Arc Lightning
1 Plummet
2 Destructive Revelry
3 Wild Slash
"
2015,3,1,Abzan Control,Jake Peralez,https://www.mtgtop8.com/event?e=9400&d=253908&f=ST,"4 Windswept Heath
4 Sandsteppe Citadel
4 Temple of Malady
4 Temple of Silence
3 Llanowar Wastes
2 Caves of Koilos
2 Plains
2 Forest
1 Urborg, Tomb of Yawgmoth
4 Courser of Kruphix
4 Siege Rhino
1 Tasigur, the Golden Fang
4 Abzan Charm
4 Thoughtseize
3 Bile Blight
3 Hero's Downfall
2 End Hostilities
2 Read the Bones
1 Murderous Cut
1 Utter End
3 Elspeth, Sun's Champion
1 Liliana Vess
1 Ugin, the Spirit Dragon
Sideboard
1 Tasigur, the Golden Fang
1 Read the Bones
3 Drown in Sorrow
4 Fleecemane Lion
1 Erase
1 Garruk, Apex Predator
2 Sorin, Solemn Visitor
2 Glare of Heresy
"
2015,3,2,Devotion to Selesnya,Daniel Cecchetti,https://www.mtgtop8.com/event?e=9400&d=253909&f=ST,"9 Forest
4 Nykthos, Shrine to Nyx
4 Temple of Plenty
4 Windswept Heath
2 Plains
1 Blossoming Sands
4 Elvish Mystic
4 Genesis Hydra
4 Whisperwood Elemental
4 Polukranos, World Eater
4 Sylvan Caryatid
4 Courser of Kruphix
4 Voyaging Satyr
2 Fleecemane Lion
1 Temur Sabertooth
4 Mastery of the Unseen
1 Banishing Light
Sideboard
2 Fleecemane Lion
1 Setessan Tactics
2 Hornet Nest
2 Hunt the Hunter
1 Last Breath
1 Valorous Stance
1 Glare of Heresy
2 Reclamation Sage
2 Nissa, Worldwaker
1 Hornet Queen
"
2015,3,2,Boros Aggro,Osyp Lebedowicz,https://www.mtgtop8.com/event?e=9400&d=253910&f=ST,"5 Mountain
4 Bloodstained Mire
4 Battlefield Forge
3 Temple of Triumph
3 Plains
2 Evolving Wilds
2 Nomad Outpost
1 Swamp
4 Soulfire Grand Master
4 Seeker of the Way
3 Goblin Rabblemaster
4 Stoke the Flames
4 Hordeling Outburst
3 Wild Slash
3 Crackling Doom
2 Lightning Strike
4 Outpost Siege
4 Chained to the Rocks
1 Sorin, Solemn Visitor
Sideboard
1 Crackling Doom
1 Sorin, Solemn Visitor
1 Sarkhan, the Dragonspeaker
1 Valorous Stance
1 Utter End
2 Mardu Charm
1 Erase
3 Stormbreath Dragon
2 Ashcloud Phoenix
2 Arc Lightning
"
2015,3,3,UB Control,Cafescream,https://www.mtgtop8.com/event?e=9400&d=253913&f=ST,"5 Island
4 Dismal Backwater
4 Polluted Delta
4 Swamp
4 Temple of Deceit
3 Radiant Fountain
1 Urborg, Tomb of Yawgmoth
1 Opulent Palace
1 Flooded Strand
1 Bloodstained Mire
1 Pearl Lake Ancient
4 Hero's Downfall
4 Dissolve
4 Dig Through Time
4 Bile Blight
3 Jace's Ingenuity
2 Negate
2 Crux of Fate
2 Disdainful Stroke
1 Silence the Believers
2 Ashiok, Nightmare Weaver
2 Ugin, the Spirit Dragon
1 Perilous Vault
Sideboard
1 Disdainful Stroke
1 Ashiok, Nightmare Weaver
2 Perilous Vault
3 Drown in Sorrow
1 Pharika's Cure
1 Phyrexian Revoker
2 Tasigur, the Golden Fang
4 Thoughtseize
"
2015,3,3,Jeskai Midrange,Dylan Lerch,https://www.mtgtop8.com/event?e=9400&d=253912&f=ST,"4 Temple of Triumph
4 Shivan Reef
4 Mystic Monastery
4 Flooded Strand
2 Temple of Epiphany
2 Battlefield Forge
2 Plains
2 Island
4 Goblin Rabblemaster
4 Mantis Rider
4 Seeker of the Way
2 Soulfire Grand Master
4 Stoke the Flames
4 Lightning Strike
3 Dig Through Time
3 Valorous Stance
3 Wild Slash
1 Disdainful Stroke
2 Sarkhan, the Dragonspeaker
1 Outpost Siege
1 Elspeth, Sun's Champion
Sideboard
1 Valorous Stance
2 Disdainful Stroke
1 Outpost Siege
1 Elspeth, Sun's Champion
1 End Hostilities
2 Anger of the Gods
2 Brimaz, King of Oreskos
2 Negate
1 Erase
1 Abzan Advantage
1 Glare of Heresy
"
2015,3,3,RDW 20/20/20,JB Milo,https://www.mtgtop8.com/event?e=9400&d=253911&f=ST,"20 Mountain
4 Monastery Swiftspear
4 Foundry Street Denizen
4 Goblin Rabblemaster
4 Mardu Scout
4 Firedrinker Satyr
4 Lightning Strike
4 Searing Blood
4 Stoke the Flames
4 Wild Slash
4 Hordeling Outburst
Sideboard
2 Hammer of Purphoros
2 Arc Lightning
2 Bathe in Dragonfire
4 Eidolon of the Great Revel
1 Goblin Heelcutter
2 Prophetic Flamespeaker
2 Peak Eruption
"
2015,2,1,Abzan,Marina Miori,https://www.mtgtop8.com/event?e=9113&d=252051&f=ST,"4 Sandsteppe Citadel
4 Llanowar Wastes
4 Windswept Heath
3 Caves of Koilos
3 Temple of Malady
2 Plains
2 Temple of Silence
1 Temple of Plenty
1 Urborg, Tomb of Yawgmoth
1 Forest
4 Siege Rhino
4 Rakshasa Deathdealer
4 Fleecemane Lion
3 Courser of Kruphix
3 Wingmate Roc
3 Anafenza, the Foremost
2 Tasigur, the Golden Fang
4 Hero's Downfall
3 Bile Blight
2 Abzan Charm
2 Thoughtseize
1 Sorin, Solemn Visitor
Sideboard
1 Courser of Kruphix
1 Bile Blight
1 Thoughtseize
1 Sorin, Solemn Visitor
1 Elspeth, Sun's Champion
1 Nissa, Worldwaker
4 Drown in Sorrow
3 Glare of Heresy
2 Warden of the First Tree
"
2015,2,2,Boros Aggro,Jason Blackmor,https://www.mtgtop8.com/event?e=9113&d=252053&f=ST,"10 Mountain
4 Temple of Triumph
4 Battlefield Forge
4 Plains
1 Wind-Scarred Crag
1 Evolving Wilds
4 Goblin Rabblemaster
4 Stormbreath Dragon
4 Seeker of the Way
2 Brimaz, King of Oreskos
1 Soulfire Grand Master
4 Stoke the Flames
4 Hordeling Outburst
3 Lightning Strike
2 Wild Slash
4 Chained to the Rocks
2 Chandra, Pyromaster
2 Outpost Siege
Sideboard
1 Erase
1 Abzan Advantage
1 Circle of Flame
2 Hushwing Gryff
1 Scouring Sands
3 Glare of Heresy
2 Arc Lightning
2 Sarkhan, the Dragonspeaker
2 Valorous Stance
"
2015,2,3,Sultai Whip,Alexandre Habert,https://www.mtgtop8.com/event?e=9113&d=252055&f=ST,"4 Llanowar Wastes
4 Opulent Palace
3 Swamp
3 Forest
2 Polluted Delta
2 Yavimaya Coast
2 Temple of Malady
1 Urborg, Tomb of Yawgmoth
1 Island
1 Windswept Heath
1 Temple of Mystery
4 Satyr Wayfinder
4 Sidisi, Brood Tyrant
4 Courser of Kruphix
3 Hornet Queen
3 Tasigur, the Golden Fang
3 Sylvan Caryatid
2 Doomwake Giant
1 Torrent Elemental
4 Murderous Cut
3 Hero's Downfall
2 Bile Blight
3 Whip of Erebos
Sideboard
1 Torrent Elemental
2 Bile Blight
2 Stain the Mind
2 Drown in Sorrow
2 Reclamation Sage
3 Thoughtseize
3 Ashiok, Nightmare Weaver
"
